TOA5	ROS_WS	CR3000	4909	CR3000.Std.11	CPU:weather_station_final.CR3	30238	Table2
TIMESTAMP	RECORD	BattV_Min	PTemp_C_Max				
TS	RN	Volts	Deg C				
		Min	Max				
22/10/2011 21:08	951511	13.06	18.74				
22/10/2011 21:08	951512	13.05	18.72				
22/10/2011 21:09	951513	13.06	18.7				
22/10/2011 21:09	951514	13.05	18.67				
22/10/2011 21:10	951515	13.06	18.65				
22/10/2011 21:10	951516	13.05	18.63				
22/10/2011 21:11	951517	13.06	18.6				
22/10/2011 21:11	951518	13.05	18.58				
22/10/2011 21:12	951519	13.06	18.55				
22/10/2011 21:12	951520	13.05	18.52				
22/10/2011 21:13	951521	13.06	18.5				
22/10/2011 21:13	951522	13.05	18.48				
22/10/2011 21:14	951523	13.06	18.45				
22/10/2011 21:14	951524	13.05	18.42				
22/10/2011 21:15	951525	13.06	18.4				
22/10/2011 21:15	951526	13.05	18.37				
22/10/2011 21:16	951527	13.06	18.35				
22/10/2011 21:16	951528	13.05	18.32				
22/10/2011 21:17	951529	13.06	18.3				
22/10/2011 21:17	951530	13.05	18.27				
22/10/2011 21:18	951531	13.06	18.24				
22/10/2011 21:18	951532	13.05	18.22				
22/10/2011 21:19	951533	13.06	18.19				
22/10/2011 21:19	951534	13.05	18.17				
22/10/2011 21:20	951535	13.06	18.14				
22/10/2011 21:20	951536	13.05	18.11				
22/10/2011 21:21	951537	13.06	18.09				
22/10/2011 21:21	951538	13.05	18.06				
22/10/2011 21:22	951539	13.06	18.04				
22/10/2011 21:22	951540	13.05	18.01				
22/10/2011 21:23	951541	13.06	17.99				
22/10/2011 21:23	951542	13.05	17.96				
22/10/2011 21:24	951543	13.06	17.93				
22/10/2011 21:24	951544	13.05	17.91				
22/10/2011 21:25	951545	13.06	17.89				
22/10/2011 21:25	951546	13.05	17.86				
22/10/2011 21:26	951547	13.06	17.83				
22/10/2011 21:26	951548	13.05	17.81				
22/10/2011 21:27	951549	13.06	17.78				
22/10/2011 21:27	951550	13.05	17.76				
22/10/2011 21:28	951551	13.06	17.74				
22/10/2011 21:28	951552	13.05	17.71				
22/10/2011 21:29	951553	13.06	17.69				
22/10/2011 21:29	951554	13.05	17.67				
22/10/2011 21:30	951555	13.06	17.64				
22/10/2011 21:30	951556	13.05	17.62				
22/10/2011 21:31	951557	13.06	17.6				
22/10/2011 21:31	951558	13.05	17.58				
22/10/2011 21:32	951559	13.06	17.56				
22/10/2011 21:32	951560	13.05	17.54				
22/10/2011 21:33	951561	13.06	17.52				
22/10/2011 21:33	951562	13.05	17.5				
22/10/2011 21:34	951563	13.06	17.48				
22/10/2011 21:34	951564	13.05	17.46				
22/10/2011 21:35	951565	13.06	17.44				
22/10/2011 21:35	951566	13.05	17.41				
22/10/2011 21:36	951567	13.06	17.4				
22/10/2011 21:36	951568	13.05	17.38				
22/10/2011 21:37	951569	13.06	17.36				
22/10/2011 21:37	951570	13.05	17.34				
22/10/2011 21:38	951571	13.06	17.32				
22/10/2011 21:38	951572	13.05	17.29				
22/10/2011 21:39	951573	13.06	17.28				
22/10/2011 21:39	951574	13.05	17.26				
22/10/2011 21:40	951575	13.06	17.24				
22/10/2011 21:40	951576	13.05	17.22				
22/10/2011 21:41	951577	13.06	17.2				
22/10/2011 21:41	951578	13.05	17.18				
22/10/2011 21:42	951579	13.06	17.16				
22/10/2011 21:42	951580	13.05	17.14				
22/10/2011 21:43	951581	13.06	17.12				
22/10/2011 21:43	951582	13.05	17.1				
22/10/2011 21:44	951583	13.06	17.08				
22/10/2011 21:44	951584	13.05	17.07				
22/10/2011 21:45	951585	13.06	17.05				
22/10/2011 21:45	951586	13.05	17.03				
22/10/2011 21:46	951587	13.06	17.01				
22/10/2011 21:46	951588	13.05	16.99				
22/10/2011 21:47	951589	13.06	16.98				
22/10/2011 21:47	951590	13.05	16.96				
22/10/2011 21:48	951591	13.06	16.94				
22/10/2011 21:48	951592	13.05	16.92				
22/10/2011 21:49	951593	13.06	16.91				
22/10/2011 21:49	951594	13.05	16.89				
22/10/2011 21:50	951595	13.06	16.88				
22/10/2011 21:50	951596	13.05	16.85				
22/10/2011 21:51	951597	13.06	16.84				
22/10/2011 21:51	951598	13.05	16.83				
22/10/2011 21:52	951599	13.06	16.81				
22/10/2011 21:52	951600	13.05	16.79				
22/10/2011 21:53	951601	13.06	16.78				
22/10/2011 21:53	951602	13.05	16.76				
22/10/2011 21:54	951603	13.06	16.75				
22/10/2011 21:54	951604	13.05	16.73				
22/10/2011 21:55	951605	13.06	16.72				
22/10/2011 21:55	951606	13.05	16.7				
22/10/2011 21:56	951607	13.06	16.69				
22/10/2011 21:56	951608	13.05	16.68				
22/10/2011 21:57	951609	13.06	16.66				
22/10/2011 21:57	951610	13.05	16.65				
22/10/2011 21:58	951611	13.06	16.63				
22/10/2011 21:58	951612	13.05	16.62				
22/10/2011 21:59	951613	13.06	16.61				
22/10/2011 21:59	951614	13.05	16.59				
22/10/2011 22:00	951615	13.06	16.58				
22/10/2011 22:00	951616	13.05	16.57				
22/10/2011 22:01	951617	13.06	16.55				
22/10/2011 22:01	951618	13.05	16.54				
22/10/2011 22:02	951619	13.06	16.53				
22/10/2011 22:02	951620	13.05	16.51				
22/10/2011 22:03	951621	13.06	16.5				
22/10/2011 22:03	951622	13.05	16.49				
22/10/2011 22:04	951623	13.06	16.48				
22/10/2011 22:04	951624	13.05	16.47				
22/10/2011 22:05	951625	13.06	16.45				
22/10/2011 22:05	951626	13.05	16.44				
22/10/2011 22:06	951627	13.06	16.43				
22/10/2011 22:06	951628	13.05	16.41				
22/10/2011 22:07	951629	13.06	16.4				
22/10/2011 22:07	951630	13.05	16.39				
22/10/2011 22:08	951631	13.06	16.38				
22/10/2011 22:08	951632	13.05	16.37				
22/10/2011 22:09	951633	13.06	16.35				
22/10/2011 22:09	951634	13.05	16.34				
22/10/2011 22:10	951635	13.06	16.33				
22/10/2011 22:10	951636	13.05	16.32				
22/10/2011 22:11	951637	13.06	16.31				
22/10/2011 22:11	951638	13.05	16.29				
22/10/2011 22:12	951639	13.06	16.28				
22/10/2011 22:12	951640	13.05	16.27				
22/10/2011 22:13	951641	13.06	16.26				
22/10/2011 22:13	951642	13.05	16.25				
22/10/2011 22:14	951643	13.06	16.23				
22/10/2011 22:14	951644	13.05	16.22				
22/10/2011 22:15	951645	13.06	16.21				
22/10/2011 22:15	951646	13.05	16.2				
22/10/2011 22:16	951647	13.06	16.19				
22/10/2011 22:16	951648	13.05	16.18				
22/10/2011 22:17	951649	13.06	16.17				
22/10/2011 22:17	951650	13.05	16.16				
22/10/2011 22:18	951651	13.06	16.15				
22/10/2011 22:18	951652	13.05	16.13				
22/10/2011 22:19	951653	13.05	16.13				
22/10/2011 22:19	951654	13.05	16.12				
22/10/2011 22:20	951655	13.06	16.1				
22/10/2011 22:20	951656	13.05	16.09				
22/10/2011 22:21	951657	13.06	16.08				
22/10/2011 22:21	951658	13.05	16.07				
22/10/2011 22:22	951659	13.06	16.06				
22/10/2011 22:22	951660	13.05	16.05				
22/10/2011 22:23	951661	13.06	16.04				
22/10/2011 22:23	951662	13.05	16.03				
22/10/2011 22:24	951663	13.06	16.02				
22/10/2011 22:24	951664	13.05	16.01				
22/10/2011 22:25	951665	13.06	16				
22/10/2011 22:25	951666	13.05	15.99				
22/10/2011 22:26	951667	13.06	15.98				
22/10/2011 22:26	951668	13.05	15.97				
22/10/2011 22:27	951669	13.06	15.96				
22/10/2011 22:27	951670	13.05	15.95				
22/10/2011 22:28	951671	13.06	15.94				
22/10/2011 22:28	951672	13.05	15.93				
22/10/2011 22:29	951673	13.06	15.93				
22/10/2011 22:29	951674	13.05	15.91				
22/10/2011 22:30	951675	13.06	15.91				
22/10/2011 22:30	951676	13.05	15.89				
22/10/2011 22:31	951677	13.06	15.89				
22/10/2011 22:31	951678	13.05	15.88				
22/10/2011 22:32	951679	13.06	15.87				
22/10/2011 22:32	951680	13.05	15.86				
22/10/2011 22:33	951681	13.06	15.85				
22/10/2011 22:33	951682	13.05	15.84				
22/10/2011 22:34	951683	13.06	15.83				
22/10/2011 22:34	951684	13.05	15.82				
22/10/2011 22:35	951685	13.06	15.81				
22/10/2011 22:35	951686	13.05	15.8				
22/10/2011 22:36	951687	13.06	15.8				
22/10/2011 22:36	951688	13.05	15.79				
22/10/2011 22:37	951689	13.06	15.78				
22/10/2011 22:37	951690	13.05	15.77				
22/10/2011 22:38	951691	13.06	15.76				
22/10/2011 22:38	951692	13.05	15.75				
22/10/2011 22:39	951693	13.06	15.74				
22/10/2011 22:39	951694	13.05	15.73				
22/10/2011 22:40	951695	13.06	15.72				
22/10/2011 22:40	951696	13.05	15.71				
22/10/2011 22:41	951697	13.06	15.71				
22/10/2011 22:41	951698	13.05	15.69				
22/10/2011 22:42	951699	13.06	15.68				
22/10/2011 22:42	951700	13.05	15.68				
22/10/2011 22:43	951701	13.06	15.67				
22/10/2011 22:43	951702	13.05	15.66				
22/10/2011 22:44	951703	13.06	15.65				
22/10/2011 22:44	951704	13.05	15.64				
22/10/2011 22:45	951705	13.06	15.63				
22/10/2011 22:45	951706	13.05	15.62				
22/10/2011 22:46	951707	13.06	15.61				
22/10/2011 22:46	951708	13.05	15.6				
22/10/2011 22:47	951709	13.06	15.59				
22/10/2011 22:47	951710	13.05	15.58				
22/10/2011 22:48	951711	13.06	15.57				
22/10/2011 22:48	951712	13.05	15.56				
22/10/2011 22:49	951713	13.06	15.55				
22/10/2011 22:49	951714	13.05	15.54				
22/10/2011 22:50	951715	13.06	15.53				
22/10/2011 22:50	951716	13.05	15.52				
22/10/2011 22:51	951717	13.06	15.51				
22/10/2011 22:51	951718	13.05	15.5				
22/10/2011 22:52	951719	13.06	15.5				
22/10/2011 22:52	951720	13.05	15.49				
22/10/2011 22:53	951721	13.06	15.48				
22/10/2011 22:53	951722	13.05	15.47				
22/10/2011 22:54	951723	13.06	15.46				
22/10/2011 22:54	951724	13.05	15.45				
22/10/2011 22:55	951725	13.06	15.44				
22/10/2011 22:55	951726	13.05	15.44				
22/10/2011 22:56	951727	13.06	15.43				
22/10/2011 22:56	951728	13.04	15.42				
22/10/2011 22:57	951729	13.06	15.41				
22/10/2011 22:57	951730	13.05	15.4				
22/10/2011 22:58	951731	13.06	15.39				
22/10/2011 22:58	951732	13.05	15.38				
22/10/2011 22:59	951733	13.06	15.38				
22/10/2011 22:59	951734	13.05	15.37				
22/10/2011 23:00	951735	13.06	15.36				
22/10/2011 23:00	951736	13.05	15.35				
22/10/2011 23:01	951737	13.06	15.34				
22/10/2011 23:01	951738	13.05	15.34				
22/10/2011 23:02	951739	13.06	15.33				
22/10/2011 23:02	951740	13.05	15.32				
22/10/2011 23:03	951741	13.06	15.31				
22/10/2011 23:03	951742	13.05	15.3				
22/10/2011 23:04	951743	13.06	15.3				
22/10/2011 23:04	951744	13.05	15.29				
22/10/2011 23:05	951745	13.06	15.28				
22/10/2011 23:05	951746	13.05	15.27				
22/10/2011 23:06	951747	13.06	15.27				
22/10/2011 23:06	951748	13.05	15.26				
22/10/2011 23:07	951749	13.06	15.25				
22/10/2011 23:07	951750	13.05	15.24				
22/10/2011 23:08	951751	13.06	15.24				
22/10/2011 23:08	951752	13.05	15.23				
22/10/2011 23:09	951753	13.06	15.22				
22/10/2011 23:09	951754	13.05	15.21				
22/10/2011 23:10	951755	13.06	15.21				
22/10/2011 23:10	951756	13.05	15.2				
22/10/2011 23:11	951757	13.06	15.19				
22/10/2011 23:11	951758	13.05	15.18				
22/10/2011 23:12	951759	13.06	15.18				
22/10/2011 23:12	951760	13.05	15.17				
22/10/2011 23:13	951761	13.06	15.17				
22/10/2011 23:13	951762	13.05	15.16				
22/10/2011 23:14	951763	13.06	15.15				
22/10/2011 23:14	951764	13.05	15.15				
22/10/2011 23:15	951765	13.06	15.14				
22/10/2011 23:15	951766	13.05	15.13				
22/10/2011 23:16	951767	13.06	15.12				
22/10/2011 23:16	951768	13.05	15.12				
22/10/2011 23:17	951769	13.06	15.11				
22/10/2011 23:17	951770	13.05	15.1				
22/10/2011 23:18	951771	13.06	15.1				
22/10/2011 23:18	951772	13.05	15.09				
22/10/2011 23:19	951773	13.06	15.09				
22/10/2011 23:19	951774	13.05	15.08				
22/10/2011 23:20	951775	13.06	15.07				
22/10/2011 23:20	951776	13.05	15.07				
22/10/2011 23:21	951777	13.06	15.06				
22/10/2011 23:21	951778	13.05	15.05				
22/10/2011 23:22	951779	13.06	15.05				
22/10/2011 23:22	951780	13.05	15.04				
22/10/2011 23:23	951781	13.06	15.04				
22/10/2011 23:23	951782	13.05	15.03				
22/10/2011 23:24	951783	13.06	15.02				
22/10/2011 23:24	951784	13.05	15.02				
22/10/2011 23:25	951785	13.06	15.01				
22/10/2011 23:25	951786	13.05	15.01				
22/10/2011 23:26	951787	13.06	15				
22/10/2011 23:26	951788	13.05	15				
22/10/2011 23:27	951789	13.06	14.99				
22/10/2011 23:27	951790	13.05	14.98				
22/10/2011 23:28	951791	13.06	14.98				
22/10/2011 23:28	951792	13.05	14.98				
22/10/2011 23:29	951793	13.06	14.97				
22/10/2011 23:29	951794	13.05	14.96				
22/10/2011 23:30	951795	13.06	14.96				
22/10/2011 23:30	951796	13.05	14.96				
22/10/2011 23:31	951797	13.06	14.95				
22/10/2011 23:31	951798	13.05	14.94				
22/10/2011 23:32	951799	13.06	14.94				
22/10/2011 23:32	951800	13.05	14.93				
22/10/2011 23:33	951801	13.06	14.93				
22/10/2011 23:33	951802	13.05	14.92				
22/10/2011 23:34	951803	13.06	14.92				
22/10/2011 23:34	951804	13.05	14.91				
22/10/2011 23:35	951805	13.06	14.91				
22/10/2011 23:35	951806	13.05	14.9				
22/10/2011 23:36	951807	13.05	14.9				
22/10/2011 23:36	951808	13.04	14.89				
22/10/2011 23:37	951809	13.06	14.89				
22/10/2011 23:37	951810	13.05	14.88				
22/10/2011 23:38	951811	13.05	14.88				
22/10/2011 23:38	951812	13.05	14.87				
22/10/2011 23:39	951813	13.06	14.87				
22/10/2011 23:39	951814	13.05	14.86				
22/10/2011 23:40	951815	13.06	14.85				
22/10/2011 23:40	951816	13.05	14.85				
22/10/2011 23:41	951817	13.06	14.84				
22/10/2011 23:41	951818	13.04	14.84				
22/10/2011 23:42	951819	13.06	14.83				
22/10/2011 23:42	951820	13.05	14.82				
22/10/2011 23:43	951821	13.06	14.82				
22/10/2011 23:43	951822	13.05	14.81				
22/10/2011 23:44	951823	13.06	14.81				
22/10/2011 23:44	951824	13.04	14.8				
22/10/2011 23:45	951825	13.06	14.8				
22/10/2011 23:45	951826	13.05	14.79				
22/10/2011 23:46	951827	13.06	14.79				
22/10/2011 23:46	951828	13.04	14.78				
22/10/2011 23:47	951829	13.06	14.77				
22/10/2011 23:47	951830	13.04	14.77				
22/10/2011 23:48	951831	13.06	14.77				
22/10/2011 23:48	951832	13.05	14.76				
22/10/2011 23:49	951833	13.06	14.75				
22/10/2011 23:49	951834	13.05	14.75				
22/10/2011 23:50	951835	13.06	14.74				
22/10/2011 23:50	951836	13.04	14.74				
22/10/2011 23:51	951837	13.06	14.73				
22/10/2011 23:51	951838	13.05	14.73				
22/10/2011 23:52	951839	13.06	14.72				
22/10/2011 23:52	951840	13.04	14.72				
22/10/2011 23:53	951841	13.05	14.72				
22/10/2011 23:53	951842	13.05	14.71				
22/10/2011 23:54	951843	13.06	14.71				
22/10/2011 23:54	951844	13.05	14.7				
22/10/2011 23:55	951845	13.05	14.7				
22/10/2011 23:55	951846	13.04	14.69				
22/10/2011 23:56	951847	13.05	14.69				
22/10/2011 23:56	951848	13.04	14.69				
22/10/2011 23:57	951849	13.05	14.68				
22/10/2011 23:57	951850	13.05	14.68				
22/10/2011 23:58	951851	13.06	14.68				
22/10/2011 23:58	951852	13.05	14.67				
22/10/2011 23:59	951853	13.06	14.67				
22/10/2011 23:59	951854	13.04	14.67				
23/10/2011 0:00	951855	13.05	14.67				
23/10/2011 0:00	951856	13.05	14.66				
23/10/2011 0:01	951857	13.06	14.66				
23/10/2011 0:01	951858	13.05	14.66				
23/10/2011 0:02	951859	13.06	14.66				
23/10/2011 0:02	951860	13.04	14.66				
23/10/2011 0:03	951861	13.06	14.66				
23/10/2011 0:03	951862	13.05	14.66				
23/10/2011 0:04	951863	13.06	14.66				
23/10/2011 0:04	951864	13.05	14.66				
23/10/2011 0:05	951865	13.06	14.66				
23/10/2011 0:05	951866	13.04	14.66				
23/10/2011 0:06	951867	13.06	14.65				
23/10/2011 0:06	951868	13.05	14.65				
23/10/2011 0:07	951869	13.06	14.65				
23/10/2011 0:07	951870	13.04	14.65				
23/10/2011 0:08	951871	13.06	14.65				
23/10/2011 0:08	951872	13.04	14.64				
23/10/2011 0:09	951873	13.05	14.64				
23/10/2011 0:09	951874	13.04	14.64				
23/10/2011 0:10	951875	13.05	14.64				
23/10/2011 0:10	951876	13.04	14.64				
23/10/2011 0:11	951877	13.06	14.63				
23/10/2011 0:11	951878	13.05	14.63				
23/10/2011 0:12	951879	13.06	14.62				
23/10/2011 0:12	951880	13.05	14.62				
23/10/2011 0:13	951881	13.06	14.61				
23/10/2011 0:13	951882	13.05	14.61				
23/10/2011 0:14	951883	13.06	14.61				
23/10/2011 0:14	951884	13.05	14.6				
23/10/2011 0:15	951885	13.06	14.6				
23/10/2011 0:15	951886	13.05	14.59				
23/10/2011 0:16	951887	13.06	14.58				
23/10/2011 0:16	951888	13.04	14.58				
23/10/2011 0:17	951889	13.06	14.57				
23/10/2011 0:17	951890	13.05	14.56				
23/10/2011 0:18	951891	13.06	14.56				
23/10/2011 0:18	951892	13.05	14.55				
23/10/2011 0:19	951893	13.06	14.55				
23/10/2011 0:19	951894	13.04	14.54				
23/10/2011 0:20	951895	13.06	14.53				
23/10/2011 0:20	951896	13.04	14.52				
23/10/2011 0:21	951897	13.06	14.52				
23/10/2011 0:21	951898	13.04	14.51				
23/10/2011 0:22	951899	13.06	14.5				
23/10/2011 0:22	951900	13.04	14.49				
23/10/2011 0:23	951901	13.06	14.49				
23/10/2011 0:23	951902	13.04	14.48				
23/10/2011 0:24	951903	13.06	14.47				
23/10/2011 0:24	951904	13.04	14.46				
23/10/2011 0:25	951905	13.06	14.46				
23/10/2011 0:25	951906	13.04	14.45				
23/10/2011 0:26	951907	13.06	14.44				
23/10/2011 0:26	951908	13.05	14.43				
23/10/2011 0:27	951909	13.06	14.42				
23/10/2011 0:27	951910	13.05	14.41				
23/10/2011 0:28	951911	13.06	14.41				
23/10/2011 0:28	951912	13.04	14.4				
23/10/2011 0:29	951913	13.06	14.39				
23/10/2011 0:29	951914	13.04	14.38				
23/10/2011 0:30	951915	13.06	14.38				
23/10/2011 0:30	951916	13.04	14.36				
23/10/2011 0:31	951917	13.06	14.36				
23/10/2011 0:31	951918	13.05	14.35				
23/10/2011 0:32	951919	13.06	14.34				
23/10/2011 0:32	951920	13.04	14.33				
23/10/2011 0:33	951921	13.06	14.32				
23/10/2011 0:33	951922	13.04	14.32				
23/10/2011 0:34	951923	13.06	14.31				
23/10/2011 0:34	951924	13.05	14.3				
23/10/2011 0:35	951925	13.06	14.29				
23/10/2011 0:35	951926	13.04	14.28				
23/10/2011 0:36	951927	13.06	14.28				
23/10/2011 0:36	951928	13.05	14.27				
23/10/2011 0:37	951929	13.05	14.26				
23/10/2011 0:37	951930	13.04	14.25				
23/10/2011 0:38	951931	13.05	14.25				
23/10/2011 0:38	951932	13.04	14.24				
23/10/2011 0:39	951933	13.06	14.23				
23/10/2011 0:39	951934	13.04	14.22				
23/10/2011 0:40	951935	13.06	14.22				
23/10/2011 0:40	951936	13.04	14.21				
23/10/2011 0:41	951937	13.05	14.21				
23/10/2011 0:41	951938	13.04	14.2				
23/10/2011 0:42	951939	13.06	14.19				
23/10/2011 0:42	951940	13.05	14.18				
23/10/2011 0:43	951941	13.06	14.18				
23/10/2011 0:43	951942	13.04	14.17				
23/10/2011 0:44	951943	13.06	14.17				
23/10/2011 0:44	951944	13.05	14.16				
23/10/2011 0:45	951945	13.06	14.15				
23/10/2011 0:45	951946	13.04	14.15				
23/10/2011 0:46	951947	13.06	14.14				
23/10/2011 0:46	951948	13.04	14.13				
23/10/2011 0:47	951949	13.05	14.13				
23/10/2011 0:47	951950	13.04	14.13				
23/10/2011 0:48	951951	13.06	14.12				
23/10/2011 0:48	951952	13.04	14.11				
23/10/2011 0:49	951953	13.05	14.11				
23/10/2011 0:49	951954	13.05	14.1				
23/10/2011 0:50	951955	13.06	14.1				
23/10/2011 0:50	951956	13.04	14.09				
23/10/2011 0:51	951957	13.06	14.09				
23/10/2011 0:51	951958	13.04	14.08				
23/10/2011 0:52	951959	13.06	14.07				
23/10/2011 0:52	951960	13.04	14.07				
23/10/2011 0:53	951961	13.05	14.06				
23/10/2011 0:53	951962	13.04	14.06				
23/10/2011 0:54	951963	13.06	14.05				
23/10/2011 0:54	951964	13.04	14.05				
23/10/2011 0:55	951965	13.06	14.04				
23/10/2011 0:55	951966	13.04	14.03				
23/10/2011 0:56	951967	13.06	14.03				
23/10/2011 0:56	951968	13.04	14.02				
23/10/2011 0:57	951969	13.05	14.02				
23/10/2011 0:57	951970	13.04	14.01				
23/10/2011 0:58	951971	13.05	14.01				
23/10/2011 0:58	951972	13.04	14				
23/10/2011 0:59	951973	13.06	13.99				
23/10/2011 0:59	951974	13.04	13.98				
23/10/2011 1:00	951975	13.05	13.98				
23/10/2011 1:00	951976	13.04	13.97				
23/10/2011 1:01	951977	13.05	13.96				
23/10/2011 1:01	951978	13.04	13.96				
23/10/2011 1:02	951979	13.05	13.95				
23/10/2011 1:02	951980	13.04	13.94				
23/10/2011 1:03	951981	13.06	13.93				
23/10/2011 1:03	951982	13.04	13.93				
23/10/2011 1:04	951983	13.06	13.92				
23/10/2011 1:04	951984	13.04	13.91				
23/10/2011 1:05	951985	13.05	13.91				
23/10/2011 1:05	951986	13.05	13.9				
23/10/2011 1:06	951987	13.05	13.89				
23/10/2011 1:06	951988	13.05	13.88				
23/10/2011 1:07	951989	13.06	13.87				
23/10/2011 1:07	951990	13.04	13.87				
23/10/2011 1:08	951991	13.06	13.86				
23/10/2011 1:08	951992	13.05	13.85				
23/10/2011 1:09	951993	13.06	13.84				
23/10/2011 1:09	951994	13.04	13.83				
23/10/2011 1:10	951995	13.06	13.83				
23/10/2011 1:10	951996	13.05	13.82				
23/10/2011 1:11	951997	13.06	13.81				
23/10/2011 1:11	951998	13.05	13.8				
23/10/2011 1:12	951999	13.06	13.8				
23/10/2011 1:12	952000	13.04	13.78				
23/10/2011 1:13	952001	13.05	13.78				
23/10/2011 1:13	952002	13.04	13.77				
23/10/2011 1:14	952003	13.06	13.76				
23/10/2011 1:14	952004	13.04	13.75				
23/10/2011 1:15	952005	13.05	13.74				
23/10/2011 1:15	952006	13.04	13.73				
23/10/2011 1:16	952007	13.05	13.73				
23/10/2011 1:16	952008	13.05	13.72				
23/10/2011 1:17	952009	13.06	13.71				
23/10/2011 1:17	952010	13.04	13.7				
23/10/2011 1:18	952011	13.06	13.69				
23/10/2011 1:18	952012	13.04	13.68				
23/10/2011 1:19	952013	13.06	13.68				
23/10/2011 1:19	952014	13.04	13.67				
23/10/2011 1:20	952015	13.06	13.66				
23/10/2011 1:20	952016	13.04	13.66				
23/10/2011 1:21	952017	13.05	13.65				
23/10/2011 1:21	952018	13.04	13.64				
23/10/2011 1:22	952019	13.06	13.63				
23/10/2011 1:22	952020	13.04	13.62				
23/10/2011 1:23	952021	13.06	13.62				
23/10/2011 1:23	952022	13.04	13.61				
23/10/2011 1:24	952023	13.06	13.6				
23/10/2011 1:24	952024	13.04	13.59				
23/10/2011 1:25	952025	13.05	13.59				
23/10/2011 1:25	952026	13.04	13.58				
23/10/2011 1:26	952027	13.06	13.57				
23/10/2011 1:26	952028	13.04	13.56				
23/10/2011 1:27	952029	13.06	13.56				
23/10/2011 1:27	952030	13.04	13.55				
23/10/2011 1:28	952031	13.05	13.54				
23/10/2011 1:28	952032	13.04	13.53				
23/10/2011 1:29	952033	13.06	13.53				
23/10/2011 1:29	952034	13.04	13.52				
23/10/2011 1:30	952035	13.06	13.51				
23/10/2011 1:30	952036	13.04	13.5				
23/10/2011 1:31	952037	13.06	13.49				
23/10/2011 1:31	952038	13.04	13.48				
23/10/2011 1:32	952039	13.06	13.48				
